step,agent_id,total_reward,epsilon,is_busy
1433,Transporter-1,-1247,0.85,1
1433,Transporter-2,-1255,0.85,0
1434,Transporter-1,-1248,0.85,1
1434,Transporter-2,-1255,0.85,0
1435,Transporter-1,-1249,0.85,1
1435,Transporter-2,-1255,0.85,0
1436,Transporter-1,-1250,0.85,1
1436,Transporter-2,-1255,0.85,0
1437,Transporter-1,-1251,0.85,1
1437,Transporter-2,-1255,0.85,0
1438,Transporter-1,-1252,0.85,1
1438,Transporter-2,-1255,0.85,0
1439,Transporter-1,-1253,0.85,1
1439,Transporter-2,-1256,0.85,1
1440,Transporter-1,-1254,0.85,1
1440,Transporter-2,-1257,0.85,1
1441,Transporter-1,-1255,0.85,1
1441,Transporter-2,-1258,0.85,1
1442,Transporter-1,-1256,0.85,1
1442,Transporter-2,-1259,0.85,1
1443,Transporter-1,-1257,0.85,1
1443,Transporter-2,-1260,0.85,1
1444,Transporter-1,-1258,0.85,1
1444,Transporter-2,-1261,0.85,1
1445,Transporter-1,-1259,0.85,1
1445,Transporter-2,-1262,0.85,1
1446,Transporter-1,-1260,0.85,1
1446,Transporter-2,-1263,0.85,1
1447,Transporter-1,-1261,0.85,1
1447,Transporter-2,-1264,0.85,1
1448,Transporter-1,-1262,0.85,1
1448,Transporter-2,-1265,0.85,1
1449,Transporter-1,-1263,0.85,1
1449,Transporter-2,-1266,0.85,1
1450,Transporter-1,-1264,0.85,1
1450,Transporter-2,-1267,0.85,1
1451,Transporter-1,-1265,0.85,1
1451,Transporter-2,-1268,0.85,1
1452,Transporter-1,-1266,0.85,1
1452,Transporter-2,-1269,0.85,1
1453,Transporter-1,-1267,0.85,1
1453,Transporter-2,-1270,0.85,1
1454,Transporter-1,-1268,0.85,1
1454,Transporter-2,-1271,0.85,1
1455,Transporter-1,-1269,0.85,1
1455,Transporter-2,-1272,0.85,1
1456,Transporter-1,-1270,0.85,1
1456,Transporter-2,-1273,0.85,1
1457,Transporter-1,-1271,0.85,1
1457,Transporter-2,-1274,0.85,1
1458,Transporter-1,-1272,0.85,1
1458,Transporter-2,-1275,0.85,1
1459,Transporter-1,-1273,0.85,1
1459,Transporter-2,-1276,0.85,1
1460,Transporter-1,-1274,0.85,1
1460,Transporter-2,-1277,0.85,1
1461,Transporter-1,-1275,0.85,1
1461,Transporter-2,-1278,0.85,1
1462,Transporter-1,-1276,0.85,1
1462,Transporter-2,-1279,0.85,1
1463,Transporter-1,-1277,0.85,1
1463,Transporter-2,-1280,0.85,1
1464,Transporter-1,-1278,0.85,1
1464,Transporter-2,-1281,0.85,1
1465,Transporter-1,-1279,0.85,1
1465,Transporter-2,-1282,0.85,1
1466,Transporter-1,-1280,0.85,1
1466,Transporter-2,-1283,0.85,1
1467,Transporter-1,-1281,0.85,1
1467,Transporter-2,-1284,0.85,1
1468,Transporter-1,-1282,0.85,1
1468,Transporter-2,-1264,0.85,1
1469,Transporter-1,-1283,0.85,1
1469,Transporter-2,-1265,0.85,1
1470,Transporter-1,-1284,0.85,1
1470,Transporter-2,-1266,0.85,1
1471,Transporter-1,-1285,0.85,1
1471,Transporter-2,-1267,0.85,1
1472,Transporter-1,-1286,0.85,1
1472,Transporter-2,-1268,0.85,1
1473,Transporter-1,-1287,0.85,1
1473,Transporter-2,-1269,0.85,1
1474,Transporter-1,-1288,0.85,1
1474,Transporter-2,-1270,0.85,1
1475,Transporter-1,-1289,0.85,1
1475,Transporter-2,-1271,0.85,1
1476,Transporter-1,-1290,0.85,1
1476,Transporter-2,-1272,0.85,1
1477,Transporter-1,-1291,0.85,1
1477,Transporter-2,-1273,0.85,1
1478,Transporter-1,-1292,0.85,1
1478,Transporter-2,-1274,0.85,1
1479,Transporter-1,-1293,0.85,1
1479,Transporter-2,-1275,0.85,1
1480,Transporter-1,-1294,0.85,1
1480,Transporter-2,-1276,0.85,1
1481,Transporter-1,-1295,0.85,1
1481,Transporter-2,-1277,0.85,1
1482,Transporter-1,-1296,0.85,1
1482,Transporter-2,-1278,0.85,1
1483,Transporter-1,-1297,0.85,1
1483,Transporter-2,-1279,0.85,1
1484,Transporter-1,-1298,0.85,1
1484,Transporter-2,-1280,0.85,1
1485,Transporter-1,-1299,0.85,1
1485,Transporter-2,-1281,0.85,1
1486,Transporter-1,-1300,0.85,1
1486,Transporter-2,-1282,0.85,1
1487,Transporter-1,-1301,0.85,1
1487,Transporter-2,-1283,0.85,1
1488,Transporter-1,-1302,0.85,1
1488,Transporter-2,-1284,0.85,1
1489,Transporter-1,-1303,0.85,1
1489,Transporter-2,-1285,0.85,1
1490,Transporter-1,-1304,0.85,1
1490,Transporter-2,-1286,0.85,1
1491,Transporter-1,-1305,0.85,1
1491,Transporter-2,-1287,0.85,1
1492,Transporter-1,-1306,0.85,1
1492,Transporter-2,-1288,0.85,1
1493,Transporter-1,-1307,0.85,1
1493,Transporter-2,-1289,0.85,1
1494,Transporter-1,-1308,0.85,1
1494,Transporter-2,-1290,0.85,1
1495,Transporter-1,-1309,0.85,1
1495,Transporter-2,-1291,0.85,1
1496,Transporter-1,-1310,0.85,1
1496,Transporter-2,-1292,0.85,1
1497,Transporter-1,-1311,0.85,1
1497,Transporter-2,-1293,0.85,1
1498,Transporter-1,-1312,0.85,1
1498,Transporter-2,-1294,0.85,1
1499,Transporter-1,-1313,0.85,1
1499,Transporter-2,-1295,0.85,1
1500,Transporter-1,-1314,0.85,1
1500,Transporter-2,-1296,0.85,1
1501,Transporter-1,-1315,0.85,1
1501,Transporter-2,-1297,0.85,1
1502,Transporter-1,-1316,0.85,1
1502,Transporter-2,-1298,0.85,1
1503,Transporter-1,-1317,0.85,1
1503,Transporter-2,-1299,0.85,1
1504,Transporter-1,-1318,0.85,1
1504,Transporter-2,-1300,0.85,1
1505,Transporter-1,-1319,0.85,1
1505,Transporter-2,-1301,0.85,1
1506,Transporter-1,-1320,0.85,1
1506,Transporter-2,-1302,0.85,1
1507,Transporter-1,-1321,0.85,1
1507,Transporter-2,-1303,0.85,1
1508,Transporter-1,-1322,0.85,1
1508,Transporter-2,-1304,0.85,1
1509,Transporter-1,-1323,0.85,1
1509,Transporter-2,-1305,0.85,1
1510,Transporter-1,-1324,0.85,1
1510,Transporter-2,-1306,0.85,1
1511,Transporter-1,-1325,0.85,1
1511,Transporter-2,-1307,0.85,1
1512,Transporter-1,-1326,0.85,1
1512,Transporter-2,-1308,0.85,1
1513,Transporter-1,-1327,0.85,1
1513,Transporter-2,-1309,0.85,1
1514,Transporter-1,-1328,0.85,1
1514,Transporter-2,-1310,0.85,1
1515,Transporter-1,-1329,0.85,1
1515,Transporter-2,-1311,0.85,1
1516,Transporter-1,-1330,0.85,1
1516,Transporter-2,-1312,0.85,1
1517,Transporter-1,-1331,0.85,1
1517,Transporter-2,-1313,0.85,1
1518,Transporter-1,-1332,0.85,1
1518,Transporter-2,-1314,0.85,1
1519,Transporter-1,-1333,0.85,1
1519,Transporter-2,-1315,0.85,1
1520,Transporter-1,-1334,0.85,1
1520,Transporter-2,-1316,0.85,1
1521,Transporter-1,-1335,0.85,1
1521,Transporter-2,-1317,0.85,1
1522,Transporter-1,-1336,0.85,1
1522,Transporter-2,-1318,0.85,1
1523,Transporter-1,-1337,0.85,1
1523,Transporter-2,-1319,0.85,1
1524,Transporter-1,-1338,0.85,1
1524,Transporter-2,-1320,0.85,1
1525,Transporter-1,-1339,0.85,1
1525,Transporter-2,-1321,0.85,1
1526,Transporter-1,-1340,0.85,1
1526,Transporter-2,-1322,0.85,1
1527,Transporter-1,-1341,0.85,1
1527,Transporter-2,-1323,0.85,1
1528,Transporter-1,-1342,0.85,1
1528,Transporter-2,-1324,0.85,1
1529,Transporter-1,-1343,0.85,1
1529,Transporter-2,-1325,0.85,1
1530,Transporter-1,-1344,0.85,1
1530,Transporter-2,-1326,0.85,1
1531,Transporter-1,-1345,0.85,1
1531,Transporter-2,-1327,0.85,1
1532,Transporter-1,-1346,0.85,1
1532,Transporter-2,-1328,0.85,1
1533,Transporter-1,-1347,0.85,1
1533,Transporter-2,-1329,0.85,1
1534,Transporter-1,-1348,0.85,1
1534,Transporter-2,-1330,0.85,1
1535,Transporter-1,-1349,0.85,1
1535,Transporter-2,-1331,0.85,1
1536,Transporter-1,-1350,0.85,1
1536,Transporter-2,-1332,0.85,1
1537,Transporter-1,-1351,0.85,1
1537,Transporter-2,-1333,0.85,1
1538,Transporter-1,-1352,0.85,1
1538,Transporter-2,-1334,0.85,1
1539,Transporter-1,-1353,0.85,1
1539,Transporter-2,-1335,0.85,1
1540,Transporter-1,-1354,0.85,1
1540,Transporter-2,-1336,0.85,1
1541,Transporter-1,-1355,0.85,1
1541,Transporter-2,-1337,0.85,1
1542,Transporter-1,-1356,0.85,1
1542,Transporter-2,-1338,0.85,1
1543,Transporter-1,-1357,0.85,1
1543,Transporter-2,-1339,0.85,1
1544,Transporter-1,-1358,0.85,1
1544,Transporter-2,-1340,0.85,1
1545,Transporter-1,-1359,0.85,1
1545,Transporter-2,-1341,0.85,1
1546,Transporter-1,-1360,0.85,1
1546,Transporter-2,-1342,0.85,1
1547,Transporter-1,-1361,0.85,1
1547,Transporter-2,-1343,0.85,1
1548,Transporter-1,-1362,0.85,1
1548,Transporter-2,-1344,0.85,1
1549,Transporter-1,-1363,0.85,1
1549,Transporter-2,-1345,0.85,1
1550,Transporter-1,-1364,0.85,1
1550,Transporter-2,-1346,0.85,1
1551,Transporter-1,-1365,0.85,1
1551,Transporter-2,-1347,0.85,1
1552,Transporter-1,-1366,0.85,1
1552,Transporter-2,-1348,0.85,1
1553,Transporter-1,-1367,0.85,1
1553,Transporter-2,-1349,0.85,1
1554,Transporter-1,-1368,0.85,1
1554,Transporter-2,-1350,0.85,1
1555,Transporter-1,-1369,0.85,1
1555,Transporter-2,-1351,0.85,1
1556,Transporter-1,-1370,0.85,1
1556,Transporter-2,-1352,0.85,1
1557,Transporter-1,-1371,0.85,1
1557,Transporter-2,-1353,0.85,1
1558,Transporter-1,-1372,0.85,1
1558,Transporter-2,-1354,0.85,1
1559,Transporter-1,-1373,0.85,1
1559,Transporter-2,-1355,0.85,1
1560,Transporter-1,-1374,0.85,1
1560,Transporter-2,-1356,0.85,1
1561,Transporter-1,-1375,0.85,1
1561,Transporter-2,-1357,0.85,1
1562,Transporter-1,-1376,0.85,1
1562,Transporter-2,-1358,0.85,1
1563,Transporter-1,-1377,0.85,1
1563,Transporter-2,-1359,0.85,1
1564,Transporter-1,-1378,0.85,1
1564,Transporter-2,-1360,0.85,1
1565,Transporter-1,-1379,0.85,1
1565,Transporter-2,-1361,0.85,1
1566,Transporter-1,-1380,0.85,1
1566,Transporter-2,-1362,0.85,1
1567,Transporter-1,-1381,0.85,1
1567,Transporter-2,-1363,0.85,1
1568,Transporter-1,-1382,0.85,1
1568,Transporter-2,-1364,0.85,1
1569,Transporter-1,-1383,0.85,1
1569,Transporter-2,-1365,0.85,1
1570,Transporter-1,-1384,0.85,1
1570,Transporter-2,-1366,0.85,1
1571,Transporter-1,-1385,0.85,1
1571,Transporter-2,-1367,0.85,1
1572,Transporter-1,-1386,0.85,1
1572,Transporter-2,-1368,0.85,1
1573,Transporter-1,-1387,0.85,1
1573,Transporter-2,-1369,0.85,1
1574,Transporter-1,-1388,0.85,1
1574,Transporter-2,-1370,0.85,1
1575,Transporter-1,-1389,0.85,1
1575,Transporter-2,-1371,0.85,1
1576,Transporter-1,-1390,0.85,1
1576,Transporter-2,-1372,0.85,1
1577,Transporter-1,-1391,0.85,1
1577,Transporter-2,-1373,0.85,1
1578,Transporter-1,-1392,0.85,1
1578,Transporter-2,-1374,0.85,1
1579,Transporter-1,-1393,0.85,1
1579,Transporter-2,-1375,0.85,1
1580,Transporter-1,-1394,0.85,1
1580,Transporter-2,-1376,0.85,1
1581,Transporter-1,-1395,0.85,1
1581,Transporter-2,-1377,0.85,1
1582,Transporter-1,-1396,0.85,1
1582,Transporter-2,-1378,0.85,1
1583,Transporter-1,-1397,0.85,1
1583,Transporter-2,-1379,0.85,1
1584,Transporter-1,-1398,0.85,1
1584,Transporter-2,-1380,0.85,1
1585,Transporter-1,-1399,0.85,1
1585,Transporter-2,-1381,0.85,1
1586,Transporter-1,-1400,0.85,1
1586,Transporter-2,-1382,0.85,1
1587,Transporter-1,-1401,0.85,1
1587,Transporter-2,-1383,0.85,1
1588,Transporter-1,-1402,0.85,1
1588,Transporter-2,-1384,0.85,1
1589,Transporter-1,-1403,0.85,1
1589,Transporter-2,-1385,0.85,1
1590,Transporter-1,-1404,0.85,1
1590,Transporter-2,-1386,0.85,1
1591,Transporter-1,-1405,0.85,1
1591,Transporter-2,-1387,0.85,1
1592,Transporter-1,-1406,0.85,1
1592,Transporter-2,-1388,0.85,1
1593,Transporter-1,-1407,0.85,1
1593,Transporter-2,-1389,0.85,1
1594,Transporter-1,-1408,0.85,1
1594,Transporter-2,-1390,0.85,1
1595,Transporter-1,-1409,0.85,1
1595,Transporter-2,-1391,0.85,1
1596,Transporter-1,-1410,0.85,1
1596,Transporter-2,-1392,0.85,1
1597,Transporter-1,-1411,0.85,1
1597,Transporter-2,-1393,0.85,1
1598,Transporter-1,-1412,0.85,1
1598,Transporter-2,-1394,0.85,1
1599,Transporter-1,-1413,0.85,1
1599,Transporter-2,-1395,0.85,1
1600,Transporter-1,-1414,0.85,1
1600,Transporter-2,-1396,0.85,1
1601,Transporter-1,-1415,0.85,1
1601,Transporter-2,-1397,0.85,1
1602,Transporter-1,-1416,0.85,1
1602,Transporter-2,-1398,0.85,1
1603,Transporter-1,-1417,0.85,1
1603,Transporter-2,-1399,0.85,1
1604,Transporter-1,-1418,0.85,1
1604,Transporter-2,-1400,0.85,1
1605,Transporter-1,-1419,0.85,1
1605,Transporter-2,-1401,0.85,1
1606,Transporter-1,-1420,0.85,1
1606,Transporter-2,-1402,0.85,1
1607,Transporter-1,-1421,0.85,1
1607,Transporter-2,-1403,0.85,1
1608,Transporter-1,-1422,0.85,1
1608,Transporter-2,-1404,0.85,1
1609,Transporter-1,-1423,0.85,1
1609,Transporter-2,-1405,0.85,1
1610,Transporter-1,-1424,0.85,1
1610,Transporter-2,-1406,0.85,1
1611,Transporter-1,-1425,0.85,1
1611,Transporter-2,-1407,0.85,1
1612,Transporter-1,-1426,0.85,1
1612,Transporter-2,-1408,0.85,1
1613,Transporter-1,-1427,0.85,1
1613,Transporter-2,-1409,0.85,1
1614,Transporter-1,-1428,0.85,1
1614,Transporter-2,-1410,0.85,1
1615,Transporter-1,-1429,0.85,1
1615,Transporter-2,-1411,0.85,1
1616,Transporter-1,-1430,0.85,1
1616,Transporter-2,-1412,0.85,1
1617,Transporter-1,-1431,0.85,1
1617,Transporter-2,-1413,0.85,1
1618,Transporter-1,-1432,0.85,1
1618,Transporter-2,-1414,0.85,1
1619,Transporter-1,-1433,0.85,1
1619,Transporter-2,-1415,0.85,1
1620,Transporter-1,-1434,0.85,1
1620,Transporter-2,-1416,0.85,1
1621,Transporter-1,-1435,0.85,1
1621,Transporter-2,-1417,0.85,1
1622,Transporter-1,-1436,0.85,1
1622,Transporter-2,-1418,0.85,1
1623,Transporter-1,-1437,0.85,1
1623,Transporter-2,-1419,0.85,1
1624,Transporter-1,-1438,0.85,1
1624,Transporter-2,-1420,0.85,1
1625,Transporter-1,-1439,0.85,1
1625,Transporter-2,-1421,0.85,1
1626,Transporter-1,-1440,0.85,1
1626,Transporter-2,-1422,0.85,1
1627,Transporter-1,-1441,0.85,1
1627,Transporter-2,-1423,0.85,1
1628,Transporter-1,-1442,0.85,1
1628,Transporter-2,-1424,0.85,1
1629,Transporter-1,-1443,0.85,1
1629,Transporter-2,-1425,0.85,1
1630,Transporter-1,-1444,0.85,1
1630,Transporter-2,-1426,0.85,1
1631,Transporter-1,-1445,0.85,1
1631,Transporter-2,-1427,0.85,1
1632,Transporter-1,-1446,0.85,1
1632,Transporter-2,-1428,0.85,1
1633,Transporter-1,-1447,0.85,1
1633,Transporter-2,-1429,0.85,1
1634,Transporter-1,-1448,0.85,1
1634,Transporter-2,-1430,0.85,1
1635,Transporter-1,-1449,0.85,1
1635,Transporter-2,-1431,0.85,1
1636,Transporter-1,-1450,0.85,1
1636,Transporter-2,-1432,0.85,1
1637,Transporter-1,-1451,0.85,1
1637,Transporter-2,-1433,0.85,1
1638,Transporter-1,-1452,0.85,1
1638,Transporter-2,-1434,0.85,1
1639,Transporter-1,-1453,0.85,1
1639,Transporter-2,-1435,0.85,1
1640,Transporter-1,-1454,0.85,1
1640,Transporter-2,-1436,0.85,1
1641,Transporter-1,-1455,0.85,1
1641,Transporter-2,-1437,0.85,1
1642,Transporter-1,-1456,0.85,1
1642,Transporter-2,-1438,0.85,1
1643,Transporter-1,-1457,0.85,1
1643,Transporter-2,-1439,0.85,1
1644,Transporter-1,-1458,0.85,1
1644,Transporter-2,-1440,0.85,1
1645,Transporter-1,-1459,0.85,1
1645,Transporter-2,-1441,0.85,1
1646,Transporter-1,-1460,0.85,1
1646,Transporter-2,-1442,0.85,1
1647,Transporter-1,-1461,0.85,1
1647,Transporter-2,-1443,0.85,1
1648,Transporter-1,-1462,0.85,1
1648,Transporter-2,-1444,0.85,1
1649,Transporter-1,-1463,0.85,1
1649,Transporter-2,-1445,0.85,1
1650,Transporter-1,-1464,0.85,1
1650,Transporter-2,-1446,0.85,1
1651,Transporter-1,-1465,0.85,1
1651,Transporter-2,-1447,0.85,1
1652,Transporter-1,-1466,0.85,1
1652,Transporter-2,-1448,0.85,1
1653,Transporter-1,-1467,0.85,1
1653,Transporter-2,-1449,0.85,1
1654,Transporter-1,-1468,0.85,1
1654,Transporter-2,-1450,0.85,1
1655,Transporter-1,-1469,0.85,1
1655,Transporter-2,-1451,0.85,1
1656,Transporter-1,-1470,0.85,1
1656,Transporter-2,-1452,0.85,1
1657,Transporter-1,-1471,0.85,1
1657,Transporter-2,-1453,0.85,1
1658,Transporter-1,-1472,0.85,1
1658,Transporter-2,-1454,0.85,1
1659,Transporter-1,-1473,0.85,1
1659,Transporter-2,-1455,0.85,1
1660,Transporter-1,-1474,0.85,1
1660,Transporter-2,-1456,0.85,1
1661,Transporter-1,-1475,0.85,1
1661,Transporter-2,-1457,0.85,1
1662,Transporter-1,-1476,0.85,1
1662,Transporter-2,-1458,0.85,1
1663,Transporter-1,-1477,0.85,1
1663,Transporter-2,-1459,0.85,1
1664,Transporter-1,-1478,0.85,1
1664,Transporter-2,-1460,0.85,1
1665,Transporter-1,-1479,0.85,1
1665,Transporter-2,-1360,0.7224999999999999,0
1666,Transporter-1,-1480,0.85,1
1666,Transporter-2,-1360,0.7224999999999999,0
1667,Transporter-1,-1481,0.85,1
1667,Transporter-2,-1360,0.7224999999999999,0
1668,Transporter-1,-1482,0.85,1
1668,Transporter-2,-1360,0.7224999999999999,0
1669,Transporter-1,-1483,0.85,1
1669,Transporter-2,-1360,0.7224999999999999,0
1670,Transporter-1,-1484,0.85,1
1670,Transporter-2,-1361,0.7224999999999999,1
1671,Transporter-1,-1485,0.85,1
1671,Transporter-2,-1362,0.7224999999999999,1
1672,Transporter-1,-1486,0.85,1
1672,Transporter-2,-1363,0.7224999999999999,1
1673,Transporter-1,-1487,0.85,1
1673,Transporter-2,-1364,0.7224999999999999,1
1674,Transporter-1,-1488,0.85,1
1674,Transporter-2,-1365,0.7224999999999999,1
1675,Transporter-1,-1489,0.85,1
1675,Transporter-2,-1366,0.7224999999999999,1
1676,Transporter-1,-1490,0.85,1
1676,Transporter-2,-1367,0.7224999999999999,1
1677,Transporter-1,-1491,0.85,1
1677,Transporter-2,-1368,0.7224999999999999,1
1678,Transporter-1,-1492,0.85,1
1678,Transporter-2,-1369,0.7224999999999999,1
1679,Transporter-1,-1493,0.85,1
1679,Transporter-2,-1370,0.7224999999999999,1
1680,Transporter-1,-1494,0.85,1
1680,Transporter-2,-1371,0.7224999999999999,1
1681,Transporter-1,-1495,0.85,1
1681,Transporter-2,-1372,0.7224999999999999,1
1682,Transporter-1,-1496,0.85,1
1682,Transporter-2,-1373,0.7224999999999999,1
1683,Transporter-1,-1497,0.85,1
1683,Transporter-2,-1374,0.7224999999999999,1
1684,Transporter-1,-1498,0.85,1
1684,Transporter-2,-1375,0.7224999999999999,1
1685,Transporter-1,-1499,0.85,1
1685,Transporter-2,-1376,0.7224999999999999,1
1686,Transporter-1,-1500,0.85,1
1686,Transporter-2,-1356,0.7224999999999999,1
1687,Transporter-1,-1501,0.85,1
1687,Transporter-2,-1357,0.7224999999999999,1
1688,Transporter-1,-1502,0.85,1
1688,Transporter-2,-1358,0.7224999999999999,1
1689,Transporter-1,-1503,0.85,1
1689,Transporter-2,-1359,0.7224999999999999,1
1690,Transporter-1,-1504,0.85,1
1690,Transporter-2,-1360,0.7224999999999999,1
1691,Transporter-1,-1505,0.85,1
1691,Transporter-2,-1361,0.7224999999999999,1
1692,Transporter-1,-1506,0.85,1
1692,Transporter-2,-1362,0.7224999999999999,1
1693,Transporter-1,-1486,0.85,1
1693,Transporter-2,-1363,0.7224999999999999,1
1694,Transporter-1,-1487,0.85,1
1694,Transporter-2,-1364,0.7224999999999999,1
1695,Transporter-1,-1488,0.85,1
1695,Transporter-2,-1365,0.7224999999999999,1
1696,Transporter-1,-1489,0.85,1
1696,Transporter-2,-1366,0.7224999999999999,1
1697,Transporter-1,-1490,0.85,1
1697,Transporter-2,-1367,0.7224999999999999,1
1698,Transporter-1,-1491,0.85,1
1698,Transporter-2,-1368,0.7224999999999999,1
1699,Transporter-1,-1492,0.85,1
1699,Transporter-2,-1369,0.7224999999999999,1
1700,Transporter-1,-1493,0.85,1
1700,Transporter-2,-1370,0.7224999999999999,1
1701,Transporter-1,-1494,0.85,1
1701,Transporter-2,-1371,0.7224999999999999,1
1702,Transporter-1,-1495,0.85,1
1702,Transporter-2,-1372,0.7224999999999999,1
1703,Transporter-1,-1496,0.85,1
1703,Transporter-2,-1373,0.7224999999999999,1
1704,Transporter-1,-1497,0.85,1
1704,Transporter-2,-1374,0.7224999999999999,1
1705,Transporter-1,-1498,0.85,1
1705,Transporter-2,-1375,0.7224999999999999,1
1706,Transporter-1,-1499,0.85,1
1706,Transporter-2,-1376,0.7224999999999999,1
1707,Transporter-1,-1500,0.85,1
1707,Transporter-2,-1377,0.7224999999999999,1
1708,Transporter-1,-1501,0.85,1
1708,Transporter-2,-1378,0.7224999999999999,1
1709,Transporter-1,-1502,0.85,1
1709,Transporter-2,-1379,0.7224999999999999,1
1710,Transporter-1,-1503,0.85,1
1710,Transporter-2,-1380,0.7224999999999999,1
1711,Transporter-1,-1504,0.85,1
1711,Transporter-2,-1381,0.7224999999999999,1
1712,Transporter-1,-1505,0.85,1
1712,Transporter-2,-1382,0.7224999999999999,1
1713,Transporter-1,-1506,0.85,1
1713,Transporter-2,-1383,0.7224999999999999,1
1714,Transporter-1,-1507,0.85,1
1714,Transporter-2,-1384,0.7224999999999999,1
1715,Transporter-1,-1508,0.85,1
1715,Transporter-2,-1385,0.7224999999999999,1
1716,Transporter-1,-1509,0.85,1
1716,Transporter-2,-1386,0.7224999999999999,1
1717,Transporter-1,-1510,0.85,1
1717,Transporter-2,-1387,0.7224999999999999,1
1718,Transporter-1,-1511,0.85,1
1718,Transporter-2,-1388,0.7224999999999999,1
1719,Transporter-1,-1512,0.85,1
1719,Transporter-2,-1389,0.7224999999999999,1
1720,Transporter-1,-1513,0.85,1
1720,Transporter-2,-1390,0.7224999999999999,1
1721,Transporter-1,-1514,0.85,1
1721,Transporter-2,-1391,0.7224999999999999,1
1722,Transporter-1,-1515,0.85,1
1722,Transporter-2,-1392,0.7224999999999999,1
1723,Transporter-1,-1516,0.85,1
1723,Transporter-2,-1393,0.7224999999999999,1
1724,Transporter-1,-1517,0.85,1
1724,Transporter-2,-1394,0.7224999999999999,1
1725,Transporter-1,-1518,0.85,1
1725,Transporter-2,-1395,0.7224999999999999,1
1726,Transporter-1,-1519,0.85,1
1726,Transporter-2,-1396,0.7224999999999999,1
1727,Transporter-1,-1520,0.85,1
1727,Transporter-2,-1397,0.7224999999999999,1
1728,Transporter-1,-1521,0.85,1
1728,Transporter-2,-1398,0.7224999999999999,1
1729,Transporter-1,-1522,0.85,1
1729,Transporter-2,-1399,0.7224999999999999,1
1730,Transporter-1,-1523,0.85,1
1730,Transporter-2,-1400,0.7224999999999999,1
1731,Transporter-1,-1524,0.85,1
1731,Transporter-2,-1401,0.7224999999999999,1
1732,Transporter-1,-1525,0.85,1
1732,Transporter-2,-1402,0.7224999999999999,1
1733,Transporter-1,-1526,0.85,1
1733,Transporter-2,-1403,0.7224999999999999,1
1734,Transporter-1,-1527,0.85,1
1734,Transporter-2,-1404,0.7224999999999999,1
1735,Transporter-1,-1528,0.85,1
1735,Transporter-2,-1405,0.7224999999999999,1
1736,Transporter-1,-1529,0.85,1
1736,Transporter-2,-1406,0.7224999999999999,1
1737,Transporter-1,-1530,0.85,1
1737,Transporter-2,-1407,0.7224999999999999,1
1738,Transporter-1,-1531,0.85,1
1738,Transporter-2,-1408,0.7224999999999999,1
1739,Transporter-1,-1532,0.85,1
1739,Transporter-2,-1409,0.7224999999999999,1
1740,Transporter-1,-1533,0.85,1
1740,Transporter-2,-1410,0.7224999999999999,1
1741,Transporter-1,-1534,0.85,1
1741,Transporter-2,-1411,0.7224999999999999,1
1742,Transporter-1,-1535,0.85,1
1742,Transporter-2,-1412,0.7224999999999999,1
1743,Transporter-1,-1536,0.85,1
1743,Transporter-2,-1413,0.7224999999999999,1
1744,Transporter-1,-1537,0.85,1
1744,Transporter-2,-1414,0.7224999999999999,1
1745,Transporter-1,-1538,0.85,1
1745,Transporter-2,-1415,0.7224999999999999,1
1746,Transporter-1,-1539,0.85,1
1746,Transporter-2,-1416,0.7224999999999999,1
1747,Transporter-1,-1540,0.85,1
1747,Transporter-2,-1417,0.7224999999999999,1
1748,Transporter-1,-1541,0.85,1
1748,Transporter-2,-1418,0.7224999999999999,1
1749,Transporter-1,-1542,0.85,1
1749,Transporter-2,-1419,0.7224999999999999,1
1750,Transporter-1,-1543,0.85,1
1750,Transporter-2,-1420,0.7224999999999999,1
1751,Transporter-1,-1544,0.85,1
1751,Transporter-2,-1421,0.7224999999999999,1
1752,Transporter-1,-1545,0.85,1
1752,Transporter-2,-1422,0.7224999999999999,1
1753,Transporter-1,-1546,0.85,1
1753,Transporter-2,-1423,0.7224999999999999,1
1754,Transporter-1,-1547,0.85,1
1754,Transporter-2,-1424,0.7224999999999999,1
1755,Transporter-1,-1548,0.85,1
1755,Transporter-2,-1425,0.7224999999999999,1
1756,Transporter-1,-1549,0.85,1
1756,Transporter-2,-1426,0.7224999999999999,1
1757,Transporter-1,-1550,0.85,1
1757,Transporter-2,-1427,0.7224999999999999,1
1758,Transporter-1,-1551,0.85,1
1758,Transporter-2,-1428,0.7224999999999999,1
1759,Transporter-1,-1552,0.85,1
1759,Transporter-2,-1429,0.7224999999999999,1
1760,Transporter-1,-1553,0.85,1
1760,Transporter-2,-1430,0.7224999999999999,1
1761,Transporter-1,-1554,0.85,1
1761,Transporter-2,-1431,0.7224999999999999,1
1762,Transporter-1,-1555,0.85,1
1762,Transporter-2,-1432,0.7224999999999999,1
1763,Transporter-1,-1556,0.85,1
1763,Transporter-2,-1433,0.7224999999999999,1
1764,Transporter-1,-1557,0.85,1
1764,Transporter-2,-1434,0.7224999999999999,1
1765,Transporter-1,-1558,0.85,1
1765,Transporter-2,-1435,0.7224999999999999,1
1766,Transporter-1,-1559,0.85,1
1766,Transporter-2,-1436,0.7224999999999999,1
1767,Transporter-1,-1560,0.85,1
1767,Transporter-2,-1437,0.7224999999999999,1
1768,Transporter-1,-1561,0.85,1
1768,Transporter-2,-1438,0.7224999999999999,1
